Date,Open,High,Low,Close,Adj Close,Volume
2020-12-22,1502.851968181357,1509.8301741101393,1496.3785447430948,1503.4325172697343,1503.4325172697343,2461659
2020-12-23,1501.5461315335467,1506.8532927941817,1493.7995460566883,1501.011346905403,1501.011346905403,3940107
2020-12-24,1507.989298263728,1513.3299403473216,1503.4737976274525,1507.345902651336,1507.345902651336,3050241
2020-12-25,1502.471374415956,1507.7554856379068,1500.4399898123258,1503.807555323242,1503.807555323242,4021034
2020-12-28,1508.0107371630463,1506.719966624231,1500.870366338034,1506.0266524639733,1506.0266524639733,1740045
2020-12-29,1509.549903217729,1517.0941281546272,1503.176550482124,1509.89982273112,1509.89982273112,2156245
2020-12-30,1503.753680054244,1509.3074954612127,1499.9870495759226,1505.2651703732295,1505.2651703732295,1732318
2020-12-31,1506.0405632800614,1508.2419920648342,1503.1215365573025,1504.9675435929205,1504.9675435929205,1158998
2021-01-01,1486.964270928993,1495.148164716403,1485.3668557804767,1488.761206892575,1488.761206892575,2676079
2021-01-04,1483.695631000642,1487.8552434060655,1478.7872144130924,1483.6392686859037,1483.6392686859037,1622995
2021-01-05,1482.3581899356493,1489.496300697031,1477.5277591375896,1482.3764279289378,1482.3764279289378,4552124
2021-01-06,1478.309303150777,1482.371523918267,1467.192427665534,1476.1375120191137,1476.1375120191137,4762853
2021-01-07,1485.2489650045318,1490.6667071851728,1482.0715444235698,1484.2995685387718,1484.2995685387718,3003011
2021-01-08,1477.0988077314785,1479.4169502265677,1471.137683165297,1477.1488616489687,1477.1488616489687,2990094
2021-01-11,1476.5841718138845,1482.3725271862565,1466.9704129988272,1474.9486392154838,1474.9486392154838,3342999
2021-01-12,1478.3827571999489,1481.124843164382,1466.0594426110686,1475.6023421019142,1475.6023421019142,2276120
2021-01-13,1483.9243291599485,1487.0701542687525,1478.6175033936127,1482.8087085472448,1482.8087085472448,1976006
2021-01-14,1475.6501030310344,1480.916174726032,1469.6465388859071,1475.6293977913476,1475.6293977913476,1874168
2021-01-15,1478.8215440874221,1482.8927460863258,1475.3056958377251,1481.4452165521225,1481.4452165521225,1267614
2021-01-18,1479.3661545310695,1487.3136874801817,1476.1054183941137,1481.4963818572203,1481.4963818572203,4373195
2021-01-19,1475.9783891932711,1479.5300955856164,1471.7865290044592,1476.5888386019806,1476.5888386019806,2194601
2021-01-20,1477.6803315689783,1481.19401540161,1473.0274051942968,1478.899355973297,1478.899355973297,2808516
2021-01-21,1479.5207118451935,1481.8499360787287,1479.9591466216036,1479.8946544511643,1479.8946544511643,1956011
2021-01-22,1477.0068699151645,1484.1189468153502,1470.529431085245,1476.8935700653703,1476.8935700653703,4657905
2021-01-25,1478.3019659990337,1480.9840537029347,1471.9902246829963,1477.2425804903203,1477.2425804903203,4761509
2021-01-26,1475.1750149498935,1483.3834679258448,1470.7609622995683,1475.3160125060117,1475.3160125060117,1792955
2021-01-27,1476.8566025199202,1479.8119963061633,1466.7898748408288,1475.883599232268,1475.883599232268,2266571
2021-01-28,1479.3232014344933,1480.7795366896871,1475.5441206424541,1479.194252604873,1479.194252604873,2761126
2021-01-29,1483.1734035528923,1489.8912878057026,1482.93048866373,1487.1243366856,1487.1243366856,1293313
2021-02-01,1479.056588403828,1488.4068824314795,1471.9521525870562,1480.9352591914655,1480.9352591914655,2618505
2021-02-02,1491.3122509533036,1496.2886297088735,1488.2645486744466,1491.600426064747,1491.600426064747,1154062
2021-02-03,1479.4205975814523,1485.7434124741533,1477.9402176330075,1481.8399870671344,1481.8399870671344,2602525
2021-02-04,1482.280919051949,1486.4010980436622,1476.3751124388182,1481.0810615919565,1481.0810615919565,2717355
2021-02-05,1487.0841492890665,1490.0262130967144,1477.3411786601202,1484.0226476243793,1484.0226476243793,4946617
2021-02-08,1487.8651306664492,1492.6624045948595,1480.012001948348,1485.4276069630546,1485.4276069630546,1854032
2021-02-09,1481.8872236220911,1490.2111078237374,1479.899360058256,1482.3141093639515,1482.3141093639515,2676483
2021-02-10,1484.2549503858652,1485.553960820587,1477.3378352384198,1481.2734981121653,1481.2734981121653,4483974
2021-02-11,1479.1058283532752,1481.156398066707,1475.0232023052954,1478.808493438871,1478.808493438871,3654525
2021-02-12,1475.1874977119137,1480.0347393319032,1471.016111744596,1475.8616696541499,1475.8616696541499,4242792
2021-02-15,1478.8828748121732,1485.6302411524207,1474.2579928219955,1480.109680139255,1480.109680139255,1706014
2021-02-16,1481.289818196104,1484.9672397166592,1476.0583460573046,1481.8947575690804,1481.8947575690804,2447922
2021-02-17,1477.6538559556948,1481.5159077629871,1476.982233100874,1478.4302095927771,1478.4302095927771,4775739
2021-02-18,1483.2690414146944,1488.6157847330433,1475.8003269948217,1482.9282089699434,1482.9282089699434,1133114
2021-02-19,1484.785854536426,1489.3674018711854,1478.959568882333,1484.4647065743263,1484.4647065743263,3953718
2021-02-22,1488.535109208828,1493.5946111593444,1480.7599530733335,1488.5290171685212,1488.5290171685212,4975142
2021-02-23,1492.551037717632,1495.160170708739,1485.788764723558,1491.6771613781393,1491.6771613781393,1491638
2021-02-24,1489.9134788731014,1492.0713848951173,1480.3295404080573,1487.5321863235288,1487.5321863235288,4997345
2021-02-25,1486.6303893934266,1487.8828148340074,1478.7981904996439,1484.731281122544,1484.731281122544,3654917
2021-02-26,1485.4979532112604,1495.2481459704097,1480.7752976357547,1488.4677491481602,1488.4677491481602,4784177
2021-03-01,1486.4117582055237,1498.5900991447752,1485.475099203292,1491.5196004753277,1491.5196004753277,2887717
2021-03-02,1493.2837323279855,1492.7227167810306,1486.6109229983927,1491.415092505507,1491.415092505507,1684076
2021-03-03,1489.26797202522,1495.142707701666,1482.456859981157,1492.0017294220509,1492.0017294220509,2388857
2021-03-04,1497.9405230972075,1500.3969953908127,1491.611979656433,1498.3900539009928,1498.3900539009928,4968178
2021-03-05,1493.0919709046952,1499.132149088,1489.284708114805,1495.4321969568139,1495.4321969568139,1139133
2021-03-08,1494.563722987504,1503.0008079230834,1495.7202926957407,1498.167683862664,1498.167683862664,4809697
2021-03-09,1498.2396460569041,1499.2574301610975,1494.7333358354215,1497.1567206004945,1497.1567206004945,4443243
2021-03-10,1497.5866249049636,1499.2245949581077,1490.4828836200747,1496.0683145843584,1496.0683145843584,3862862
2021-03-11,1500.4091780428407,1504.5542841001313,1496.2711564487577,1501.5621988442942,1501.5621988442942,1345165
2021-03-12,1500.5071960049445,1511.1038152480323,1501.917525719251,1505.6892805892344,1505.6892805892344,2462597
2021-03-15,1508.6643398727326,1514.8955174433102,1504.4748633700135,1509.7568287692377,1509.7568287692377,1270001
2021-03-16,1517.0678308158142,1519.8407476983348,1508.106968948922,1516.2842228050092,1516.2842228050092,2715556
2021-03-17,1513.4314188756248,1521.7428837574519,1509.9984370640725,1516.389242013173,1516.389242013173,2581041
2021-03-18,1520.1657267092062,1523.7056467004734,1517.0810238891534,1519.7990068696479,1519.7990068696479,1423327
2021-03-19,1518.2170533883345,1522.7043628660285,1513.4706907409666,1518.2476730866806,1518.2476730866806,4397570
2021-03-22,1521.0270878483252,1528.21540902972,1516.4784378108282,1519.868504849123,1519.868504849123,2399298
2021-03-23,1519.4569503141129,1526.8987116808653,1514.9931894101016,1519.2177895772845,1519.2177895772845,2662805
2021-03-24,1517.756631520485,1522.103606928393,1515.5300007335074,1519.7027694022481,1519.7027694022481,1782409
2021-03-25,1525.0716975327616,1529.338019365191,1518.6338456946407,1522.6785545294326,1522.6785545294326,4681842
2021-03-26,1518.2703919672113,1525.2102442222483,1516.097721857212,1518.5874511132652,1518.5874511132652,2717826
2021-03-29,1528.9947784126728,1531.7528609141873,1524.304696854729,1529.0493874916926,1529.0493874916926,3441724
2021-03-30,1522.1527646660477,1530.6568558717038,1520.1405158578887,1524.019300584194,1524.019300584194,4656011
2021-03-31,1517.0617930178723,1526.0242213570805,1518.8072549002597,1517.9483575202553,1517.9483575202553,1650332
2021-04-01,1521.9693064597018,1526.493822275267,1514.6329678387524,1523.7389118877556,1523.7389118877556,1713391
2021-04-02,1527.3513332377236,1530.8622197155419,1520.5196860491371,1527.6972253575705,1527.6972253575705,2561232
2021-04-05,1534.2412414031157,1537.853147376518,1526.5704258926812,1530.8178244428311,1530.8178244428311,1505350
2021-04-06,1531.2157497032897,1539.5025426108039,1528.9219138896713,1533.9595519891525,1533.9595519891525,1337164
2021-04-07,1530.6711953291644,1540.001270675397,1531.2416268195532,1533.898318124918,1533.898318124918,4675511
2021-04-08,1532.3543869224761,1535.09322470029,1521.020600511867,1529.412046267489,1529.412046267489,4174209
2021-04-09,1529.3724217041538,1535.5724609003137,1520.9964916689112,1529.7910690584574,1529.7910690584574,3763779
2021-04-12,1525.0671150235771,1528.7523162442747,1521.0918730444039,1526.405260500897,1526.405260500897,4001481
2021-04-13,1533.3606685427778,1538.3754945812286,1524.233797879615,1531.2808591679857,1531.2808591679857,3858214
2021-04-14,1529.3343411810013,1537.8847522453304,1525.194998702607,1530.545572260475,1530.545572260475,3234967
2021-04-15,1530.0701057036063,1530.9593047883764,1524.0915371542642,1526.4180862765124,1526.4180862765124,3020880
2021-04-16,1526.167008810926,1529.7242031686196,1520.6348038061747,1524.8111570682474,1524.8111570682474,3724915
2021-04-19,1525.8999915233342,1528.813599334514,1521.6119584060816,1526.8758143396255,1526.8758143396255,3801285
2021-04-20,1528.3718080021367,1530.0857010876414,1519.9662870130926,1524.0571915756057,1524.0571915756057,3416338
2021-04-21,1518.734659751767,1526.090204481202,1515.3833961526436,1519.9460895977736,1519.9460895977736,1049476
2021-04-22,1522.6487163992517,1526.0401436212344,1516.3473247702514,1521.164525655233,1521.164525655233,4142623
2021-04-23,1522.9879436715896,1529.6380652305177,1517.5511155065076,1522.3893585107767,1522.3893585107767,4893193
2021-04-26,1522.4581252127186,1524.1864881719612,1514.750125652926,1519.854642633921,1519.854642633921,3387848
2021-04-27,1520.6224734992832,1523.6286629576166,1514.6206612386227,1517.4994511058294,1517.4994511058294,3817754
2021-04-28,1518.7237090907493,1521.6203721152335,1515.0937330908737,1518.6597007926177,1518.6597007926177,2487564
2021-04-29,1509.9124433444385,1516.3721747833824,1508.988447616531,1511.419279085131,1511.419279085131,3009810
2021-04-30,1505.3019044991265,1509.0332516974427,1497.426329113876,1504.3819602132482,1504.3819602132482,3781460
2021-05-03,1499.4343083674817,1506.240354951068,1500.0010329906665,1500.789739106986,1500.789739106986,2255959
2021-05-04,1503.7492778434803,1503.9834494907602,1492.415322661793,1499.722503348427,1499.722503348427,1069093
2021-05-05,1501.5501118385823,1506.0140959850735,1493.504342381891,1501.2770411764168,1501.2770411764168,4739139
2021-05-06,1507.9231791585403,1515.3059166040475,1504.25818343513,1508.6538222611646,1508.6538222611646,3113687
2021-05-07,1513.3114809889046,1517.0685919026982,1513.1483945528294,1512.9421203771747,1512.9421203771747,3425786
2021-05-10,1509.448175148298,1513.92927352588,1507.8650488512922,1512.1424277273575,1512.1424277273575,2619426
2021-05-11,1510.1041186108228,1520.546514496255,1507.1757150104218,1512.047346687844,1512.047346687844,2429762
2021-05-12,1509.4355276805438,1514.797608022036,1504.055896304513,1507.034699864655,1507.034699864655,1256323
2021-05-13,1505.6283456267502,1509.3576087944818,1502.9725709723095,1506.942134184693,1506.942134184693,2924088
2021-05-14,1503.4050190247285,1511.878256600583,1497.4384505923658,1505.4988409900925,1505.4988409900925,3356068
2021-05-17,1508.1857392968375,1511.1064842506803,1500.7825794671794,1507.112433791783,1507.112433791783,3811047
2021-05-18,1505.3476873833472,1508.5032535046835,1499.8254073027774,1502.9762790740212,1502.9762790740212,4375791
2021-05-19,1507.0109182665572,1511.1614599032541,1503.768209984418,1505.573011645227,1505.573011645227,3138421
2021-05-20,1515.2288015818517,1517.7678906096073,1508.8907408454595,1513.23670621024,1513.23670621024,2129250
2021-05-21,1511.179315290817,1516.125374136783,1508.1198190266566,1512.6929054679558,1512.6929054679558,1828894
2021-05-24,1511.8578427449668,1518.320381973818,1508.7090657037238,1514.7014640784505,1514.7014640784505,1920631
2021-05-25,1521.154851340917,1521.3198002060435,1514.2228174621414,1518.152184037006,1518.152184037006,1285291
2021-05-26,1515.5007219998924,1519.482437261116,1510.123082526853,1516.1460816775768,1516.1460816775768,3535896
2021-05-27,1516.7648780537188,1522.1321875065303,1508.3962360065086,1517.266544086629,1517.266544086629,2649959
2021-05-28,1519.985894374236,1520.8979861123164,1510.6985040456495,1517.329506090538,1517.329506090538,3865612
2021-05-31,1518.9303466020833,1524.1819907147071,1512.9140635979436,1517.817886583282,1517.817886583282,4870019
2021-06-01,1514.8646132081678,1521.9273299746765,1509.3191386061112,1513.9528376640046,1513.9528376640046,3188077
2021-06-02,1518.4053932251015,1517.9152820525594,1509.7887348036593,1514.0753885352995,1514.0753885352995,1590669
2021-06-03,1515.2783435307665,1522.0441889925974,1509.2040981666223,1516.5653799915267,1516.5653799915267,4769484
2021-06-04,1525.6767782866643,1529.8204682511077,1520.0757249224046,1523.8210980305018,1523.8210980305018,2290906
2021-06-07,1528.7314784107223,1534.5614567027665,1523.527006742928,1528.617452160928,1528.617452160928,4995909
2021-06-08,1539.9205490062122,1544.535274984318,1534.2809686447235,1539.3833644484857,1539.3833644484857,4053328
2021-06-09,1538.6035634868706,1542.031991470765,1531.5501950196685,1535.5466266340454,1535.5466266340454,2062307
2021-06-10,1540.923901330228,1545.87272772301,1537.653160913417,1539.9082298176488,1539.9082298176488,2435367
2021-06-11,1541.9015320044398,1543.349615001686,1535.1789908391054,1540.8249398463406,1540.8249398463406,2540450
2021-06-14,1553.9189691870486,1558.5122666412074,1546.8959624561396,1551.7739545124289,1551.7739545124289,4721040
2021-06-15,1547.0025576265675,1554.5070447601868,1541.7319821467802,1547.7324630856533,1547.7324630856533,2689576
2021-06-16,1541.8554345400714,1547.0072816663921,1539.6010544876278,1543.5338538747494,1543.5338538747494,4246849
2021-06-17,1538.4472722594871,1545.6127663184243,1533.0952480499031,1540.5368906475292,1540.5368906475292,1265976
2021-06-18,1525.9846988472282,1536.2840700116024,1526.6709595884038,1529.9174120259802,1529.9174120259802,2605196
2021-06-21,1531.401051177457,1531.8700092784177,1518.8645563495406,1527.2886369175765,1527.2886369175765,1012467
2021-06-22,1521.2865568783645,1530.63892970534,1521.9882466294644,1523.492973609808,1523.492973609808,2089601
2021-06-23,1523.8024352950174,1533.9726875314277,1518.375402413075,1524.244942542189,1524.244942542189,2192755
2021-06-24,1525.4000958212969,1529.3817503558046,1520.0028610560214,1525.9537224210746,1525.9537224210746,2045851
2021-06-25,1535.9493900127725,1537.5724874108466,1531.925690753036,1535.3345766171542,1535.3345766171542,1077994
2021-06-28,1541.718170233163,1545.6943329992941,1534.2379079323623,1540.0866958080844,1540.0866958080844,1094202
2021-06-29,1538.9231245064918,1543.6453025400247,1529.643140190252,1537.2021775297724,1537.2021775297724,3664921
2021-06-30,1531.5439492958928,1537.2483714253412,1532.143741851739,1532.7101041730307,1532.7101041730307,4541525
2021-07-01,1534.8354566029902,1543.0762213572052,1529.1642104155815,1535.169700030563,1535.169700030563,2647982
2021-07-02,1529.1336938964364,1530.8913223960133,1528.55507563612,1528.5685339954598,1528.5685339954598,2434730
2021-07-05,1537.2284455723645,1544.1116650707947,1534.657157431778,1537.7258278247316,1537.7258278247316,1444854
2021-07-06,1546.837719580378,1547.4113067868202,1535.3646956985363,1543.623028428338,1543.623028428338,4793730
2021-07-07,1542.259100071091,1549.7159059802293,1537.4407142345988,1541.2771501678146,1541.2771501678146,3846139
2021-07-08,1534.1812330944597,1541.6965082286963,1530.0592374511782,1532.7114775223602,1532.7114775223602,1160185
2021-07-09,1540.8066019305222,1542.9475262176206,1534.8767148511567,1539.4808393931874,1539.4808393931874,3181515
2021-07-12,1541.2550878818947,1542.809025895107,1529.772327490597,1538.908140166924,1538.908140166924,2958615
2021-07-13,1545.459264844199,1551.8163975007512,1543.7605862212035,1545.0972217267915,1545.0972217267915,3422340
2021-07-14,1534.5314195369078,1541.3508221332406,1534.2277032560983,1537.1250834328196,1537.1250834328196,3308179
2021-07-15,1534.9275842215561,1539.0373858821863,1526.1333449516917,1534.1282083180508,1534.1282083180508,1978534
2021-07-16,1532.8517130290581,1539.2052036577265,1525.4390221295662,1534.1544268166417,1534.1544268166417,1273958
2021-07-19,1533.3320964219658,1535.5499834730701,1529.596192234046,1534.3893297854654,1534.3893297854654,4507212
2021-07-20,1533.3117304655796,1537.1113269358807,1529.6171078331226,1532.1390024280693,1532.1390024280693,3369320
2021-07-21,1537.729818232674,1538.8737965416783,1526.0615650861882,1535.2532520898067,1535.2532520898067,4864376
2021-07-22,1529.9576930963658,1533.9289042980943,1521.7262651593953,1529.9151499428938,1529.9151499428938,1895668
2021-07-23,1529.820918542985,1537.0905165247248,1522.8453585422626,1529.2032525177872,1529.2032525177872,3679276
2021-07-26,1533.2091605656171,1532.2917168877882,1526.4295353742216,1529.8047306763467,1529.8047306763467,2318155
2021-07-27,1532.8584312056178,1539.0033352201365,1527.4749835283167,1532.3769248466406,1532.3769248466406,1984588
2021-07-28,1541.1383654654458,1540.3770733764213,1531.2557193991745,1535.9349992370849,1535.9349992370849,1255095
2021-07-29,1531.4428080691587,1534.752268440904,1524.6500861686645,1530.3117887778956,1530.3117887778956,1481632
2021-07-30,1519.1196924059059,1529.221961716321,1514.7392150479548,1522.6412179242175,1522.6412179242175,2309752
2021-08-02,1530.536285275919,1534.7097046228478,1522.2707679514351,1529.02960203371,1529.02960203371,4528743
2021-08-03,1531.4534888633734,1536.832398088047,1527.8459242475774,1530.691172093608,1530.691172093608,3346869
2021-08-04,1529.5282449189908,1533.885108731891,1519.1957465107862,1526.9487394108253,1526.9487394108253,4804495
2021-08-05,1536.0508619909776,1539.041882522071,1529.0782350084114,1534.7044992884378,1534.7044992884378,2081516
2021-08-06,1535.0059604919345,1539.0583989908866,1528.9087408681844,1535.2828724599021,1535.2828724599021,1529954
2021-08-09,1538.7307619076425,1544.0090573271057,1533.246276661664,1541.1793583802212,1541.1793583802212,4444994
2021-08-10,1541.0989042726997,1544.8661297273138,1538.7401112862988,1541.5169507872718,1541.5169507872718,4301892
2021-08-11,1550.119649503263,1562.7188792622992,1546.8923415690945,1551.8206904116817,1551.8206904116817,4013337
2021-08-12,1559.4363477242885,1568.0867537853715,1556.6603037266161,1560.5973946238978,1560.5973946238978,1909834
2021-08-13,1560.5297306903435,1561.6504251490865,1557.4882927322333,1559.3525738815024,1559.3525738815024,3303869
2021-08-16,1567.550237644977,1566.565512722787,1558.5170086810642,1564.2104286362742,1564.2104286362742,2411910
2021-08-17,1568.2266514438459,1573.401040507637,1557.414195281031,1567.4373083842,1567.4373083842,2411188
2021-08-18,1571.8887000477914,1580.3749957666175,1572.9606216608731,1574.2804661718617,1574.2804661718617,1026505
2021-08-19,1570.3450542054013,1575.5536165395959,1564.52041009106,1569.455848868961,1569.455848868961,4706729
2021-08-20,1575.2793691422446,1577.376194581846,1566.6050202988038,1572.8861061689533,1572.8861061689533,3544755
2021-08-23,1576.9586627945625,1582.9273200831954,1572.9320721998888,1578.1782286032012,1578.1782286032012,1829601
2021-08-24,1569.1164968377398,1575.0402902194044,1564.6107872761172,1569.3845311710857,1569.3845311710857,2252930
2021-08-25,1563.4976149972151,1568.6400246203434,1561.0666713346484,1563.4682386077568,1563.4682386077568,2650375
2021-08-26,1551.7022810927917,1553.8334769734613,1547.8065042330759,1553.2720777189563,1553.2720777189563,4066398
2021-08-27,1553.221604414421,1556.465444285583,1548.4385715007652,1551.9250435467334,1551.9250435467334,2875530
2021-08-30,1555.2708585284977,1558.8099419571927,1554.8925982356704,1555.5127548257133,1555.5127548257133,1212204
2021-08-31,1563.8636049740073,1568.3749629240103,1555.6353556451659,1563.0245400861934,1563.0245400861934,4396422
2021-09-01,1561.620029632688,1574.365531993499,1556.478242348608,1563.3950139882922,1563.3950139882922,3346988
2021-09-02,1570.6631751155019,1577.2730550470974,1566.4347697624466,1571.5380917161488,1571.5380917161488,3856001
2021-09-03,1566.0823471407298,1569.0105250527295,1559.1794350486628,1564.6375844250742,1564.6375844250742,1528168
2021-09-06,1555.3750059241152,1562.9642752322532,1548.9720362028675,1556.1206722282986,1556.1206722282986,3533822
2021-09-07,1559.2968614362824,1561.8083095082338,1550.3942544202594,1555.8429337338155,1555.8429337338155,1973215
2021-09-08,1556.9639886072828,1563.6034499594155,1550.9552258689891,1557.7632609785119,1557.7632609785119,1567827
2021-09-09,1558.0491566895453,1563.8134884244728,1553.1947516397893,1557.5997872380415,1557.5997872380415,3337208
2021-09-10,1549.1277584015884,1556.3756638675013,1539.6386092606942,1547.2625767378422,1547.2625767378422,2267633
2021-09-13,1543.980245074412,1549.5551996696263,1541.1754050884128,1546.8169765402781,1546.8169765402781,4684815
2021-09-14,1536.7730114137926,1546.241893191377,1534.9065251505422,1540.294629037754,1540.294629037754,1507800
2021-09-15,1540.5916791527638,1546.790229521941,1541.1831139593282,1543.6429917819041,1543.6429917819041,2153419
2021-09-16,1548.0011512192427,1551.5870083050727,1539.9020713037849,1545.4759830123883,1545.4759830123883,3026182
2021-09-17,1539.6728677889666,1543.9392110577794,1537.4404939157405,1540.7765840807515,1540.7765840807515,1443942
2021-09-20,1543.3236480654045,1542.3725158668578,1534.483814947125,1538.207249494068,1538.207249494068,1048784
2021-09-21,1531.7826866873086,1537.3210020561476,1529.5419331412556,1532.9111818846234,1532.9111818846234,3210186
2021-09-22,1532.9668890046516,1539.549419836947,1529.730256262056,1532.5977863982575,1532.5977863982575,3009413
2021-09-23,1540.4577179058995,1544.2104068886485,1528.1239551947297,1537.3734980007637,1537.3734980007637,3531196
2021-09-24,1536.4570535454043,1534.9534330161932,1524.7821896451092,1532.444867769086,1532.444867769086,2773462
2021-09-27,1539.088107499948,1540.0749685686749,1526.1243653423867,1534.9651003466752,1534.9651003466752,4200090
2021-09-28,1534.7305447159993,1535.8946525453146,1529.7596022939242,1532.313812254813,1532.313812254813,1053997
2021-09-29,1530.3975731451242,1530.8324382721505,1523.2069405936795,1528.3494480935012,1528.3494480935012,3090053
2021-09-30,1528.9993501921308,1532.3802621928796,1525.4013115441367,1527.8142962937284,1527.8142962937284,1181413
2021-10-01,1524.194806833965,1527.02111910472,1519.0294744360258,1522.6380846816317,1522.6380846816317,2460865
2021-10-04,1518.7674667222386,1529.7232711275867,1516.7060921217287,1519.8698381548957,1519.8698381548957,2413119
2021-10-05,1512.2440509251069,1519.746368342673,1506.4012806790683,1513.8804486919514,1513.8804486919514,1800981
2021-10-06,1523.6973254417117,1525.948839355025,1519.4965337127371,1523.7040743565335,1523.7040743565335,3049875
2021-10-07,1523.5400228713422,1527.7508441080504,1516.7436334490042,1523.8803921163922,1523.8803921163922,3940504
2021-10-08,1519.4753084777744,1527.4245311672878,1514.173522797252,1520.381764576429,1520.381764576429,1740686
2021-10-11,1522.8444390250136,1530.62854967584,1511.8443866258906,1521.4516641301002,1521.4516641301002,2517307
2021-10-12,1522.8006342987871,1522.7180572571701,1518.8489123279255,1520.8900238816461,1520.8900238816461,3881904
2021-10-13,1519.9619896565637,1521.025327113702,1512.2667094044064,1519.78517588398,1519.78517588398,2462108
2021-10-14,1525.8110695463076,1531.5979397349406,1515.5631276433955,1522.856009384197,1522.856009384197,3254407
2021-10-15,1524.3601697061665,1532.4227762891755,1523.5903056104878,1526.6435479344336,1526.6435479344336,1880292
2021-10-18,1523.6037232778215,1527.2544567326281,1516.9767755234345,1523.991042196381,1523.991042196381,1548912
2021-10-19,1519.678306351952,1527.1812091654024,1515.4396610671051,1521.1119509931575,1521.1119509931575,4863603
2021-10-20,1516.0036192732532,1519.4651970293655,1515.191645027306,1519.7366925073993,1519.7366925073993,4904800
2021-10-21,1508.061725312036,1513.2338376969158,1504.8749576576654,1508.2270866837214,1508.2270866837214,2527573
2021-10-22,1500.4076363559623,1506.306773718415,1497.089350275627,1500.6511313727287,1500.6511313727287,1570993
2021-10-25,1510.5124021964357,1514.334042989027,1498.3858785183795,1507.4855027099513,1507.4855027099513,2662190
2021-10-26,1516.9719646465674,1518.6825493728727,1510.7089756395428,1515.7103412774577,1515.7103412774577,4565700
2021-10-27,1512.4167874310176,1519.6365354024827,1507.900901076613,1514.465161079676,1514.465161079676,1846822
2021-10-28,1521.056131027623,1520.4970966428355,1513.9297446582898,1517.3479458949546,1517.3479458949546,3165521
2021-10-29,1521.346264058723,1524.414964179021,1515.4639025601157,1518.9041966676723,1518.9041966676723,2250469
2021-11-01,1535.4627961168858,1537.5079080652224,1527.1346310914487,1534.2986007099485,1534.2986007099485,2320309
2021-11-02,1539.4435070694217,1544.080273588801,1537.5956276902243,1539.8964752671213,1539.8964752671213,2685876
2021-11-03,1537.3380088362705,1542.265256520137,1535.087314845528,1539.2568873097175,1539.2568873097175,2908189
2021-11-04,1533.7347715545734,1540.7814575903628,1529.411130284571,1534.4791851067155,1534.4791851067155,1700146
2021-11-05,1528.624450744836,1533.1638557387407,1521.2242083017475,1526.4469535054275,1526.4469535054275,3847198
2021-11-08,1531.2334442966328,1531.9950305448488,1522.822458254796,1527.4642716847636,1527.4642716847636,3745151
2021-11-09,1526.7690050148867,1528.7589939482623,1517.8908783961504,1523.6825179583423,1523.6825179583423,3173577
2021-11-10,1515.5935505667812,1518.6740665810867,1510.1855378987182,1516.5712494103539,1516.5712494103539,2996366
2021-11-11,1511.099150122563,1517.7390316931276,1506.8691098982224,1513.338384989141,1513.338384989141,3593449
2021-11-12,1508.2124174648916,1512.8302357369855,1504.9022525884047,1507.9306449710691,1507.9306449710691,2588858
2021-11-15,1512.8294744153063,1526.607939328492,1511.9346633422895,1516.366353146432,1516.366353146432,2018543
2021-11-16,1521.420887359549,1523.5506178796309,1513.3850262074254,1520.7745519311793,1520.7745519311793,1111915
2021-11-17,1520.4394835519988,1528.663043202101,1513.9453943494484,1520.7346887245963,1520.7346887245963,1385105
2021-11-18,1527.20233641531,1535.1281269659778,1525.8801283220084,1528.1344094190463,1528.1344094190463,3580566
2021-11-19,1525.3318448227508,1534.0825237662646,1522.81829115658,1528.5212509572843,1528.5212509572843,2153248
2021-11-22,1525.2420301637824,1532.7320709190333,1523.1712804493925,1524.214829950643,1524.214829950643,3910223
2021-11-23,1530.7650486576676,1537.5746612822052,1526.7365805328707,1531.8304503369914,1531.8304503369914,4425077
2021-11-24,1532.185166883994,1540.3033189467506,1525.7294665219226,1534.5250005554146,1534.5250005554146,1318821
2021-11-25,1523.5942453572193,1534.2325284777473,1526.2345552183206,1529.3387697837825,1529.3387697837825,1032930
2021-11-26,1528.332046583263,1535.8342141582016,1525.0557224843476,1528.3870763933644,1528.3870763933644,2121889
2021-11-29,1527.5534883197802,1531.2019235940625,1517.480925563295,1524.0089851264406,1524.0089851264406,1749211
2021-11-30,1520.4175049007147,1520.8436318966267,1515.1805895020382,1517.094986471619,1517.094986471619,4258881
2021-12-01,1520.8116816961044,1524.0873798200794,1517.991384269047,1521.725874209277,1521.725874209277,4631453
2021-12-02,1530.068533290904,1535.8669961368364,1525.080075136464,1531.2729574116277,1531.2729574116277,4950476
2021-12-03,1525.217668054682,1527.6800424137368,1520.5486912379108,1524.280119542532,1524.280119542532,2993384
2021-12-06,1525.0981948476083,1531.967916576754,1522.5669057004068,1527.0949657259848,1527.0949657259848,3330063
2021-12-07,1524.4453366800146,1531.316629149744,1517.3533814597456,1523.8417528803757,1523.8417528803757,2144634
2021-12-08,1522.9382865183218,1525.4915226513788,1515.5630337944792,1521.4061259615523,1521.4061259615523,3185028
2021-12-09,1520.8980227881266,1523.3585095777348,1512.910519547767,1518.444156340358,1518.444156340358,1609654
2021-12-10,1513.923894338999,1519.2402479615757,1509.8024470504988,1514.1242024919588,1514.1242024919588,1537691
2021-12-13,1513.959463131329,1521.0636723960936,1508.626688401145,1514.366810631683,1514.366810631683,4487924
